año;razon_social;rut_razon_social;nombre_establecimiento;id_vu;ciiu4;id_ciiu4;ciiu6;id_ciiu6;rubro_vu;id_rubro_vu;region;provincia;comuna_;id_comuna;latitud;longitud;cantidad_toneladas;contaminantes;id_contaminantes;ducto;norma;nombre_ducto;tabla;origen
2022;SOCIEDAD COMERCIAL AGRICOLA Y FORESTAL HUINCACARA LIMITADA;76510460-2;PISCICULTURA HUINCACARA;5401986;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Araucanía;Cautín;Villarrica;9120;-39,38055;-72,14329;0,01161;Xileno;42;477;DS 90;PUNTO 1 ESTERO VOIPIR;Tabla 1;SMA
2022;INVERTEC NATURAL JUICE S A;96844830-7;INVERTEC NATURAL JUICE S A;3507;Elaboración de otros productos alimenticios n.c.p.;C1079;Elaboración de otros productos alimenticios n.c.p.;C107909;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Cachapoal;Rengo;6115;-34,41933;-70,86635;0,01071;Aluminio;2;794;DS 90;PUNTO 1 CANAL DE DERRAME;Tabla 1;SMA
2022;DANISCO CHILE S.A.;96627500-6;DANISCO;5441825;Acuicultura marina;A0321;Cultivo, reproducción y manejo de algas marinas;A032120;Pesca y acuicultura;3;Los Lagos;Llanquihue;Calbuco;10102;-41,78365;-73,44567;0,00000;Selenio;33;100;DS 90;DANISCO.ENFRIAMIENTO;Tabla 5;SMA
2022;PESQUERA GRIMAR S.A.;96962720-5;PESQUERA GRIMAR;5441925;Pesca marítima;A0311;Pesca marítima industrial, excepto de barcos factoría;A031110;Pesca y acuicultura;3;Biobío;Concepción;Coronel;8102;-36,95694;-73,16480;0,00003;Selenio;33;198;DS 90;GRIMAR.CRN;Tabla 5;SMA
2022;ESSITY CHILE S.A.;94282000-3;ESSITY CHILE SA;11498;Fabricación de otros artículos de papel y cartón;C1709;Fabricación de otros artículos de papel y cartón;C170900;Industria del papel y celulosa;5;Metropolitana de Santiago;Chacabuco;Lampa;13302;-33,20602;-70,77235;0,01421;Plomo;30;317;DS 90;PUNTO 1 CANAL DE DERRAME LAMPA;Tabla 1;SMA
2022;PRODUCTOS DEL MAR VENTISQUEROS S A;96545040-8;PISCICULTURA CHAQUEIHUA II;5459651;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Lagos;Palena;Hualaihué;10403;-41,92468;-72,43459;0,01060;Zinc;43;600;DS 90;PUNTO 1 RIO NEGRO;Tabla 1;SMA
2022;SERVICIOS ACUICOLAS YUSARY GAVILAN ROA E.I.R.L.;76691887-5;PISCICULTURA WENUY;5475261;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Araucanía;Cautín;Loncoche;9109;-39,36812;-72,63151;0,00000;Cadmio;5;965;DS 90;PUNTO 1 ESTERO MALALCAHUELLO;Tabla 1;SMA
2022;SUGAL CHILE LIMITADA;76216511-2;SUGAL CHILE PLANTA TALCA;323747;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Elaboración y conservación de frutas, legumbres y hortalizas;C103000;Otras industrias manufactureras;10;Maule;Talca;Talca;7101;-35,44426;-71,60803;0,00006;Tolueno;40;853;DS 90;PUNTO 1 PLANTA TALCA;Tabla 1;SMA
2022;EXPORTADORA LOS FIORDOS LIMITADA;79872420-7;PLANTA DE PROCESO QUELLON;4585765;Acuicultura marina;A0321;Servicios relacionados con la acuicultura marina;A032140;Pesca y acuicultura;3;Los Lagos;Chiloé;Quellón;10208;-43,11531;-73,57055;1,91405;SAAM;32;132;DS 90;L.FIORDOS DESCARGA 1;Tabla 5;SMA
2022;CORPESCA S A;96893820-7;PLANTA SUR;1625860;Elaboración y conservación de pescado, crustáceos y moluscos;C1020;Producción de harina de pescado;C102010;Otras industrias manufactureras;10;Arica y Parinacota;Arica;Arica;15101;-18,51270;-70,31626;0,18525;Indice Fenol;21;31;DS 90;C.SUR;Tabla 5;SMA
2022;SERVICIOS AGROINDUSTRIALES SUBSOLE S.A.;76136210-0;PLANTA SUBSOLE ISLA DE MAIPO;24188;Actividades poscosecha;A0163;Actividades poscosecha;A016300;Producción agropecuaria;1;Metropolitana de Santiago;Talagante;Isla de Maipo;13603;-33,74780;-70,87279;0,00010;Fósforo;16;785;DS 90;PUNTO 1 ESTERO EL GATO;Tabla 1;SMA
2022;SOCIEDAD PESQUERA LANDES SOCIEDAD ANONIMA;92387000-8;PESQUERA LANDES ISLA ROCUANT;669;Elaboración y conservación de pescado, crustáceos y moluscos;C1020;Producción de harina de pescado;C102010;Otras industrias manufactureras;10;Biobío;Concepción;Talcahuano;8110;-36,72855;-73,10360;0,06160;Hierro Disuelto;20;174;DS 90;LANDES.ROCUANT;Tabla 5;SMA
2022;FAENADORA LO MIRANDA LIMITADA;78408440-K;FAENADORA LO MIRANDA;5457981;Elaboración y conservación de carne;C1010;Explotación de mataderos de aves y de otros tipos de animales n.c.p.;C101019;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Cachapoal;Doñihue;6105;-34,20795;-70,89319;2,81688;Sulfato;36;357;DS 90;PUNTO 1 RIO CACHAPOAL;Tabla 1;SMA
2022;CENTRAL TERMOELECTRICA ANDINA SPA;76708710-1;CENTRAL TERMICA ANDINA;436492;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales termoeléctricas;D351012;Termoeléctricas;11;Antofagasta;Antofagasta;Mejillones;2102;-23,08569;-70,40788;1,73748;Sulfuro;37;222;DS 90;HORNITO;Tabla 4;SMA
2022;EXTRACTOS NATURALES GELYMAR S A;96609040-5;EXTRACTOS NATURALES GELYMAR S.A.;831;Acuicultura marina;A0321;Cultivo, reproducción y manejo de algas marinas;A032120;Pesca y acuicultura;3;Los Lagos;Llanquihue;Calbuco;10102;-41,57353;-73,19702;0,00021;Cromo Hexavalente;11;604;DS 90;PUNTO 1 RIO GOMEZ CON DILICION;Tabla 2;SMA
2022;VINA SAN PEDRO TARAPACA S.A.;91041000-8;VIÑA SAN PEDRO TARAPACÁ SA;82979;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Maule;Curicó;Molina;7304;-35,09246;-71,32378;0,00000;Mercurio;23;1043;DS 90;PUNTO DESCARGA 1;Tabla 1;SMA
2022;AGRICOLA Y COMERCIAL CABILFRUT S A;79906370-0;PACKING CABILFRUT;5465653;Venta al por mayor a cambio de una retribución o por contrata;G4610;Corretaje al por mayor de productos agrícolas;G461001;Comercio mayorista;18;Valparaíso;Petorca;Cabildo;5402;-32,41657;-71,07067;0,39931;Cloruros;7;1039;DS 46;Punto 2 Pozo absorbente PTAS;Tabla 1;SMA
2022;PRODUCTOS DEL SUR LIMITADA;78269020-5;PISCICULTURA LAS VERTIENTES DE CHAMIZA;5458742;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Lagos;Llanquihue;Puerto Montt;10101;-41,45580;-72,82959;0,00006;Molibdeno;24;545;DS 90;PUNTO 1 RIO CHAMIZA;Tabla 2;SMA
2022;INTERAGRO SA;96836500-2;INTERAGRO SA;309830;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Elaboración y conservación de frutas, legumbres y hortalizas;C103000;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Cachapoal;Rancagua;6101;-34,13380;-70,73111;0,00273;Sulfuro;37;919;DS 46;PUNTO 1;Tabla 1;SMA
2022;EMPRESAS CAROZZI S A;96591040-9;COMPLEJO INDUSTRIAL NOS;4587808;Elaboración de otros productos alimenticios n.c.p.;C1079;Elaboración de otros productos alimenticios n.c.p.;C107909;Otras industrias manufactureras;10;Metropolitana de Santiago;Maipo;San Bernardo;13401;-33,64900;-70,71130;0,01569;Hierro Disuelto;20;326;DS 90;PUNTO 1 CANAL UNIFICADO;Tabla 1;SMA
2022;INVERSIONES E INDUSTRIAS VALLE VERDE S.A.;76006727-K;INDUSTRIAS E INVERSIONES VALLE VERDE SA;4588051;Elaboración de productos lácteos;C1050;Elaboración de productos lácteos;C105000;Otras industrias manufactureras;10;Los Lagos;Osorno;Osorno;10301;-40,53805;-73,08087;0,02916;Hidrocarburos Fijos;17;918;DS 90;PUNTO 1 ESTERO REMEHUE;Tabla 2;SMA
2022;SOC AGRICOLA Y GANADERA CURILEUFU LTDA;84100300-4;CENTRO 1 RÍO CURILEUFU;5453626;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Ríos;Ranco;Río Bueno;14204;-40,39222;-72,54449;0,00012;Níquel;25;694;DS 90;PUNTO 1 ;Tabla 1;SMA
2022;ENEL GENERACION CHILE S.A.;91081000-6;CENTRAL ATACAMA;5453818;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales termoeléctricas;D351012;Termoeléctricas;11;Antofagasta;Antofagasta;Mejillones;2102;-23,09061;-70,41832;0,03421;Plomo;30;61;DS 90;NORIAS;Tabla 4;SMA
2022;CIA MINERA DEL PACIFICO S.A.;94638000-8;PLANTA DE PELLETS;4586095;Extracción de minerales de hierro;B0710;Extracción de minerales de hierro;B071000;Minería;4;Atacama;Huasco;Huasco;3304;-28,47169;-71,24902;0,00160;Selenio;33;881;DS 90;PUNTO 1 ENSENADA CHAPACO;Tabla 5;SMA
2022;ENAP REFINERIAS S A;87756500-9;TERMINAL MARÍTIMO DE QUINTERO;5441801;Fabricación de productos de la refinación del petróleo;C1920;Fabricación de productos de la refinación del petróleo;C192000;Refinería de petróleo;6;Valparaíso;Valparaíso;Quintero;5107;-32,77164;-71,49034;0,00115;Manganeso;22;75;DS 90;ENAP.QUINTERO;Tabla 5;SMA
2022;SOFTYS CHILE SPA;96529310-8;PLANTA SOFTYS TALAGANTE;9898;Fabricación de otros artículos de papel y cartón;C1709;Fabricación de otros artículos de papel y cartón;C170900;Industria del papel y celulosa;5;Metropolitana de Santiago;Talagante;Talagante;13601;-33,70091;-70,93363;0,00003;Boro;4;319;DS 90;DESCARGA 2, RIO MAIPO;Tabla 1;SMA
2022;ENGIE ENERGIA CHILE S.A.;88006900-4;CENTRAL TERMICA TOCOPILLA;5441787;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales termoeléctricas;D351012;Termoeléctricas;11;Antofagasta;Tocopilla;Tocopilla;2301;-22,09607;-70,21391;0,79453;Boro;4;55;DS 90;UNIDAD.10.11.14.15;Tabla 4;SMA
2022;SEALAND AQUACULTURE S.A;76908610-2;Piscicultura Astilleros I;5482004;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Lagos;Llanquihue;Calbuco;10102;-41,78874;-73,49402;0,00148;Cianuro;6;1040;DS 90;PUNTO 1 Cámara de Riles;Tabla 5;SMA
2022;ALIMEX S.A.;96938200-8;ALIMEX SA;3633;Elaboración y conservación de pescado, crustáceos y moluscos;C1020;Elaboración y conservación de crustáceos, moluscos y otros productos acuáticos, en plantas en tierra;C102040;Otras industrias manufactureras;10;Biobío;Concepción;Coronel;8102;-36,95759;-73,15832;1,00693;Sólidos Suspendidos Totales;35;1057;DS 90;PUNTO 1 EMISARIO SUBMARINO;Tabla 5;SMA
2022;CRUSTACEOS SUR S.A.;76143821-2;PLANTA CORONEL;5441910;Elaboración y conservación de pescado, crustáceos y moluscos;C1020;Elaboración y conservación de crustáceos, moluscos y otros productos acuáticos, en plantas en tierra;C102040;Otras industrias manufactureras;10;Biobío;Concepción;Coronel;8102;-37,02379;-73,15240;0,33024;Sulfuro;37;223;DS 90;CAM.2.CORONEL;Tabla 5;SMA
2022;MINA INVIERNO S.A.;76456800-1;TERMINAL PORTUARIO OTWAY;5452774;Extracción de carbón de piedra;B0510;Extracción de carbón de piedra;B051000;Minería;4;Magallanes y de la Antártica Chilena;Magallanes;Río Verde;12103;-52,90419;-71,63998;0,00000;Tolueno;40;829;DS 90;Punto Chorrillo Invierno 2;Tabla 1;SMA
2022;PESQUERA DEEP SEA FOOD S A;79620310-2;PESQUERA DEEP SEA FOOD S.A.;5441852;Elaboración y conservación de pescado, crustáceos y moluscos;C1020;Elaboración y conservación de crustáceos, moluscos y otros productos acuáticos, en plantas en tierra;C102040;Otras industrias manufactureras;10;Los Lagos;Chiloé;Quellón;10208;-43,11954;-73,63704;0,00020;Aluminio;2;128;DS 90;DEEP.DEA.FOOD;Tabla 5;SMA
2022;CENTRAL TERMOELECTRICA ANDINA SPA;76708710-1;CENTRAL TERMICA ANDINA;436492;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales termoeléctricas;D351012;Termoeléctricas;11;Antofagasta;Antofagasta;Mejillones;2102;-23,08569;-70,40788;0,26062;Cromo Hexavalente;11;222;DS 90;HORNITO;Tabla 4;SMA
2022;SOCIEDAD FAENADORA FRIGOSUR LIMITADA;76022744-7;SOCIEDAD FAENADORA FRIGOSUR LTDA;5470446;Elaboración y conservación de carne;C1010;Explotación de mataderos de aves y de otros tipos de animales n.c.p.;C101019;Otras industrias manufactureras;10;Ñuble;Diguillín;Chillán;16101;-36,56698;-72,07318;2,09568;Sólidos Suspendidos Totales;35;930;DS 90;PUNTO 1 CANAL LA COLONIA;Tabla 1;SMA
2022;CARTULINAS CMPC SPA;96731890-6;CARTULINAS CMPC PLANTA MAULE;2886;Fabricación de pasta de madera, papel y cartón;C1701;Fabricación de papel y cartón para su posterior uso industrial n.c.p.;C170190;Industria del papel y celulosa;5;Maule;Linares;Yerbas Buenas;7408;-35,60736;-71,58941;0,00435;Molibdeno;24;420;DS 90;PUNTO 1 RIO MAULE;Tabla 2;SMA
2022;SALMONES ANTARTICA S A;86100500-3;PISCICULTURA CURACO;5452164;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Lagos;Chiloé;Curaco de Vélez;10204;-42,44159;-73,60255;0,00583;Triclorometano;41;588;DS 90;PUNTO 1 ESTERO CURACO DE VELEZ;Tabla 2;SMA
2022;SALMONES ANTARTICA S A;86100500-3;PISCICULTURA COREO;4585854;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Biobío;Biobío;Los Angeles;8301;-37,54858;-72,20494;213,21522;Sólidos Suspendidos Totales;35;441;DS 90;PUNTO 1, MALLIN, COREO;Tabla 3;SMA
2022;NORACID SA;76858530-K;PLANTA DE ACIDO SULFURICO MEJILLONES;5402069;Fabricación de otros productos químicos n.c.p.;C2029;Fabricación de otros productos químicos n.c.p.;C202909;Industria química, de plástico y caucho;7;Antofagasta;Antofagasta;Mejillones;2102;-23,09850;-70,44551;0,00037;Aluminio;2;951;DS 90;PUNTO 1 BAHÍA MEJILLONES;Tabla 5;SMA
2022;EMPRESA ELECTRICA VENTANAS SPA;96814370-0;CENTRAL TERMOELÉCTRICA NUEVA VENTANAS;309729;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales termoeléctricas;D351012;Termoeléctricas;11;Valparaíso;Valparaíso;Puchuncaví;5105;-32,75250;-71,47934;1,80172;Fósforo;16;82;DS 90;VENTANAS.3;Tabla 4;SMA
2022;SALMONES TECMAR S A;79809870-5;CENTRO TRAINEL;5453093;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Lagos;Chiloé;Chonchi;10203;-42,65684;-73,89934;0,00878;Níquel;25;579;DS 90;DESCARGA 1 PUNTO RIO TRAINEL;Tabla 3;SMA
2022;SOC AGRICOLA REQUINGUA LTDA;80890600-7;SOCIEDAD AGRICOLA REQUINGUA LIMITADA;4795;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Maule;Curicó;Sagrada Familia;7307;-35,02871;-71,34414;0,00009;Cianuro;6;1045;DS 90;PUNTO 1 ESTERO PATAGUAL;Tabla 1;SMA
2022;CELULOSA ARAUCO Y CONSTITUCION S A;93458000-1;PLANTA VALDIVIA;85018;Fabricación de pasta de madera, papel y cartón;C1701;Fabricación de celulosa y otras pastas de madera;C170110;Industria del papel y celulosa;5;Los Ríos;Valdivia;Mariquina;14106;-39,56067;-72,90274;49,13506;Aceites y Grasas;1;526;DS 90;RIO CRUCES;Tabla 2;SMA
2022;AQUAINNOVO SPA;76794910-3;PISCICULTURA EXPERIMENTAL CITA;5441938;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Lagos;Llanquihue;Puerto Montt;10101;-41,60381;-72,68106;0,00009;Selenio;33;216;DS 90;PUNTO 1 EMISARIO;Tabla 5;SMA
2022;COPEC S.A.;99520000-7;PLANTA COPEC PUREO;5440537;Venta al por mayor de combustibles sólidos, líquidos y gaseosos y productos conexos;G4661;Venta al por mayor de combustibles sólidos, líquidos y gaseosos y productos conexos;G466100;Comercio mayorista;18;Los Lagos;Llanquihue;Calbuco;10102;-41,77976;-73,20822;0,28325;Sulfato;36;618;DS 90;PUNTO 1 LAGUNA POZA PUREO;Tabla 3;SMA
2022;AQUAGEN CHILE S A;96912840-3;PISCICULTURA COMAU;5452758;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Lagos;Palena;Chaitén;10401;-42,21390;-72,64079;0,00122;Tolueno;40;690;DS 90;Punto 1 AYACARA;Tabla 1;SMA
2022;PABLO MASSOUD L Y COMPANIA LIMITADA;79696000-0;PABLO MASSOUD & CIA. LTDA.;9575;Cría de aves de corral;A0146;Cría de aves de corral para la producción de carne;A014601;Producción agropecuaria;1;Metropolitana de Santiago;Melipilla;Melipilla;13501;-33,71016;-71,21657;0,00356;Fósforo;16;301;DS 90;PUNTO 1 RIO MAIPO;Tabla 2;SMA
2022;COPEC S.A.;99520000-7;PLANTA DE LUBRICANTES COPEC;5453597;Venta al por mayor de combustibles sólidos, líquidos y gaseosos y productos conexos;G4661;Venta al por mayor de combustibles sólidos, líquidos y gaseosos y productos conexos;G466100;Comercio mayorista;18;Valparaíso;Valparaíso;Quintero;5107;-32,77820;-71,49791;0,01583;Sólidos Suspendidos Totales;35;81;DS 90;COPEC.QUIN EMISARIO;Tabla 5;SMA
2022;BODEGAS Y VINEDOS LAS MERCEDES S.A;77726590-3;LAS MERCEDES;2588561;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Metropolitana de Santiago;Talagante;Isla de Maipo;13603;-33,78728;-70,89464;0,00205;Sólidos Suspendidos Totales;35;763;DS 90;Punto 1. Canal Las Mercedes ;Tabla 1;SMA
2022;GENERADORA METROPOLITANA SPA;76538731-0;LOS VIENTOS;386023;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales termoeléctricas;D351012;Termoeléctricas;11;Valparaíso;San Felipe de Aconcagua;Llaillay;5703;-32,84323;-71,01320;0,00004;Aluminio;2;346;DS 90;PUNTO 2 RIO ACONCAGUA;Tabla 1;SMA
2022;PISCICULTURA TIERRA DEL FUEGO S.A.;76720095-1;PISCICULTURA TIERRA DEL FUEGO;5474855;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Magallanes y de la Antártica Chilena;Tierra del Fuego;Primavera;12302;-52,91827;-70,08405;0,00052;Molibdeno;24;980;DS 90;DESCARGA 1 ;Tabla 5;SMA
2022;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;DIVISION ANDINA PLANTA PRODUCTOS COMERCIALES Y SALADILLO;152;Extracción y procesamiento de cobre;B0400;Extracción y procesamiento de cobre;B040000;Minería;4;Valparaíso;Los Andes;Los Andes;5301;-32,92611;-70,28726;0,42490;Manganeso;22;687;DS 90;PUNTO 1 PPC, RIO BLANCO, SALADILLO;Tabla 1;SMA
2022;PISCICULTURA LAS QUEMAS CHILE S.A.;76625240-0;PISCICULTURA LAS QUEMAS;5452028;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Lagos;Osorno;Osorno;10301;-40,64976;-73,15705;0,01962;Indice Fenol;21;537;DS 90;PUNTO 1 RIO RAHUE;Tabla 2;SMA
2022;COLBUN S A;96505760-9;CENTRAL TERMOELÉCTRICA LOS PINOS;2099211;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales termoeléctricas;D351012;Termoeléctricas;11;Biobío;Biobío;Cabrero;8303;-37,08528;-72,32512;0,01925;Hidrocarburos Fijos;17;449;DS 90;PUNTO 1 CANAL DE DERRAMES;Tabla 1;SMA
2022;COPEC S.A.;99520000-7;PLANTA COPEC CONCON;5453799;Venta al por mayor de combustibles sólidos, líquidos y gaseosos y productos conexos;G4661;Venta al por mayor de combustibles sólidos, líquidos y gaseosos y productos conexos;G466100;Comercio mayorista;18;Valparaíso;Valparaíso;Concón;5103;-32,92961;-71,48399;0,00002;Fluoruro;15;352;DS 90;PUNTO 1 RIO ACONCAGUA;Tabla 1;SMA
2022;SALMONES CAILIN S.A.;84449400-9;PLANTA PROCESO CAILIN;2584;Acuicultura marina;A0321;Servicios relacionados con la acuicultura marina;A032140;Pesca y acuicultura;3;Los Lagos;Chiloé;Quellón;10208;-43,12050;-73,60660;0,01436;Zinc;43;15;DS 90;S.CAILIN;Tabla 5;SMA
2022;MINERA ESCONDIDA LIMITADA;79587210-8;PUNTA COLOSO 0;64565;Extracción y procesamiento de cobre;B0400;Extracción y procesamiento de cobre;B040000;Minería;4;Antofagasta;Antofagasta;Antofagasta;2101;-23,76631;-70,47267;0,39286;Sulfuro;37;65;DS 90;PUNTO 1 COLOSO;Tabla 5;SMA
2022;AQUACHILE MAGALLANES SPA;78754560-2;PISCICULTURA HOLLEMBERG (120125);5458408;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Magallanes y de la Antártica Chilena;Última Esperanza;Natales;12401;-51,90390;-72,45205;0,37978;Hidrocarburos Totales;18;229;DS 90;Punto 1, Bahía Desengaño;Tabla 5;SMA
2022;SOC AGRICOLA Y GANADERA CURILEUFU LTDA;84100300-4;CENTRO 1 RÍO CURILEUFU;5453626;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Ríos;Ranco;Río Bueno;14204;-40,39222;-72,54449;0,12155;Sulfato;36;694;DS 90;PUNTO 1 ;Tabla 1;SMA
2022;AQUACHILE MAULLIN LIMITADA;79728530-7;PISCICULTURA RIO LAS MARCAS (100125);244707;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Lagos;Llanquihue;Puerto Varas;10109;-41,35932;-72,70829;2,14790;Hidrocarburos Fijos;17;555;DS 90;PUNTO 1 RIO LAS MARCAS;Tabla 1;SMA
2022;SOFTYS CHILE SPA;96529310-8;PLANTA SOFTYS TALAGANTE;9898;Fabricación de otros artículos de papel y cartón;C1709;Fabricación de otros artículos de papel y cartón;C170900;Industria del papel y celulosa;5;Metropolitana de Santiago;Talagante;Talagante;13601;-33,70091;-70,93363;0,00022;Mercurio;23;817;DS 90;DESCARGA 1, ESTERO EL GATO;Tabla 2;SMA
2022;SALMONES TECMAR S A;79809870-5;PISCICULTURA RAUCO;5462348;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Lagos;Chiloé;Chonchi;10203;-42,55472;-73,80000;0,00017;Níquel;25;723;DS 90;PUNTO 1 ESTERO CASTRO;Tabla 4;SMA
2022;INDUSTRIAL GLOVER S.P.A;78304140-5;INDUSTRIAL GLOVER SA;50397;Fabricación de muebles;C3100;Fabricación de muebles principalmente de madera;C310001;Otras industrias manufactureras;10;Araucanía;Cautín;Lautaro;9108;-38,50860;-72,45345;0,00000;Tetracloroeteno;39;1002;DS 46;PUNTO 1;Tabla 1;SMA
2022;ALIMENTOS E INVERSIONES VALLES DE CHILE LIMITADA;76186718-0;VALLES DE CHILE LTDA;5472793;Actividades poscosecha;A0163;Actividades poscosecha;A016300;Producción agropecuaria;1;Metropolitana de Santiago;Chacabuco;Tiltil;13303;-33,08721;-70,91987;0,05456;Sulfato;36;954;DS 46;PUNTO 1;Tabla 1;SMA
2022;SALMONES CAPTREN S.A.;78246180-K;PISCICULTURA EL NEGRO;2524034;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Araucanía;Malleco;Curacautín;9203;-38,53792;-71,83070;36,77227;Sulfato;36;480;DS 90;PUNTO 1 ESTERO EL NEGRO IX;Tabla 1;SMA
2022;SUR INVERSIONES SOCIEDAD ANONIMA;96954810-0;PISCICULTURA EL PEUMO;5458528;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Biobío;Biobío;Tucapel;8312;-37,28853;-71,79265;21,56034;Fósforo;16;460;DS 90;PUNTO 1 ;Tabla 1;SMA
2022;GRANJA MARINA TORNAGALEONES S A;87752000-5;PISCICULTURA DE RECIRCULACION RÍO UNIÓN;4585876;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Aysén del Gral. Carlos Ibañez del Campo;Aysén;Cisnes;11202;-44,43703;-72,56695;0,00873;Plomo;30;634;DS 90;PUNTO 1 RIO LA UNION;Tabla 1;SMA
